10003004		10045816		John	Cremer			male	John Cremer	John Cremer									Cremer, John	IN	1700	1700	IN	1774	1774	1700-1774	merchant navy officer and author	600	1713	1715	NA	NA	NA
10003005		10046987		Paul Daniel	Crespin			male	Paul Daniel Crespin	Paul Daniel Crespin									Crespin, Paul Daniel	IN	1693	1694	IN	1770	1770	1693/4-1770	goldsmith	625	1713	1771	NA	NA	NA
10003006		10006396		Drue	Cressener			male	Drue Cressener	Drue Cressener									Cressener, Drue	IN	1642	1642	IN	1718	1718	bap. 1642, d. 1718	Church of England clergyman, and religious controversialist	461	1642	1747	NA	NA	NA
10003007		10006398		Madam	Cresswell			female	Madam Cresswell	Madam Cresswell									Cresswell, Madam	AF	1588	NA	CA	1698	1698	d. c.1698	bawd and brothel keeper	686	1668	1698	NA	NA	NA
10003008		10006402		Hugh Paulinus	Cressy			male	Hugh Paulinus Cressy	Hugh Paulinus Cressy									Cressy, Hugh Paulinus	IN	1605	1605	IN	1674	1674	1605-1674	Benedictine monk	1650	1619	1674	NA	NA	NA
10003009		10006401		Joseph	Creswell			male	Joseph Creswell, Arthur Creswell	Joseph Creswell	Arthur Creswell								Creswell, Joseph [Arthur]	IN	1556	1556	IN	1623	1623	1556-1623	Jesuit	643	1556	1608	NA	NA	NA
10003010		10006408		John	Crew			male	John Crew	John Crew									Crew, John	IN	1597	1598	IN	1679	1679	1597/8-1679	politician	389	1615	1648	NA	NA	NA
10003011		10006409		Nathaniel	Crew			male	Nathaniel Crew, Nathaniel Crewe	Nathaniel Crew	Nathaniel Crewe								Crew [Crewe], Nathaniel	IN	1633	1633	IN	1721	1721	1633-1721	bishop of Durham	2110	1502	1721	NA	NA	NA
10003012		10006410		Randolph	Crew			male	Randolph Crew, Randolph Crewe, Randall Crew, Randall Crewe, Ralph Crew, Ralph Crewe	Randolph Crew	Randolph Crewe	Randall Crew	Randall Crewe	Ralph Crew	Ralph Crewe				Crew [Crewe], Randolph [Randall, Ralph]	IN	1631	1631	IN	1657	1657	1631-1657	cartographer	397	1559	1656	NA	NA	NA
10003013		10006411	Sir	Randolph	Crewe			male	Sir Randolph Crewe, Sir Randolph Crew	Sir Randolph Crewe	Sir Randolph Crew								Crewe [Crew], Sir Randolph	IN	1559	1559	IN	1646	1646	bap. 1559, d. 1646	judge	904	1559	1646	NA	NA	NA
10003014		10006412	Sir	Thomas	Crewe			male	Thomas Crewe	Thomas Crewe									Crewe, Sir Thomas	IN	1566	1566	IN	1634	1634	1566-1634	lawyer and speaker of the House of Commons	726	1596	1633	NA	NA	NA
10003015		10006420		George	Crichton			male	George Crichton	George Crichton									Crichton, George	IN	1555	1555	IN	1611	1611	c.1555-1611	classical scholar and civil lawyer	437	1577	1611	NA	NA	NA
10003016		10006422		James	Crichton			male	James Crichton	James Crichton									Crichton, James	CA	1620	1620	IN	1664	1665	c.1620-1664/5	royalist nobleman	103	1630	1667	NA	NA	NA
10003017		10077142		Robert	Crichton			male	Robert Crichton	Robert Crichton									Robert Crichton	AF	1475	NA	IN	1585	1585	d. 1585	bishop of Dunkeld	180	1543	1585	NA	NA	NA
10003018		10006423		Robert	Crichton			male	Robert Crichton	Robert Crichton									Crichton, Robert	IN	1568	1568	IN	1612	1612	c.1568-1612	nobleman and murderer	183	1590	1608	NA	NA	NA
10003019		10006699	Sir	Robert	Crichton			male	Robert Crichton	Robert Crichton									Sir Robert Crichton	IN	1569	1569	IN	1620	1620	c.1569-c.1620		150	1558	1620	NA	NA	NA
10003020		10006425		William	Crichton			male	William Crichton	William Crichton									Crichton, William	IN	1535	1535	IN	1617	1617	c.1535-1617	Jesuit	1127	1552	1612	NA	NA	NA
10003021		10006428	Sir	Nicholas	Crisp			male	Nicholas Crisp	Nicholas Crisp									Crisp, Sir Nicholas	IN	1599	1599	IN	1666	1666	c.1599-1666	merchant and royalist	1562	1500	1662	NA	NA	NA
10003022		10006430		Stephen	Crisp			male	Stephen Crisp	Stephen Crisp									Crisp, Stephen	IN	1628	1628	IN	1692	1692	1628-1692	Quaker activist and writer	872	1648	1711	NA	NA	NA
10003023		10006431		Tobias	Crisp			male	Tobias Crisp	Tobias Crisp									Crisp, Tobias	IN	1600	1600	IN	1643	1643	1600-1643	Church of England clergyman and stimulator of religious controversy	548	1613	1690	NA	NA	NA
10003024		20106714		Edward	Croft			male	Edward Croft	Edward Croft									Edward Croft	AF	1491	NA	IN	1601	1601	d. 1601		151	1575	1607	NA	NA	NA
10003025		10006439	Sir	Herbert	Croft			male	Sir Herbert Croft, Sir Herbert Crofts, Sir Herbert Craftes	Sir Herbert Croft	Sir Herbert Crofts	Sir Herbert Craftes							Croft [Crofts, Craftes], Sir Herbert	IN	1565	1565	IN	1629	1629	c.1565-1629	administrator and landowner	988	1575	1626	NA	NA	NA
10003026		10006440		Herbert	Croft			male	Herbert Croft	Herbert Croft									Croft, Herbert	IN	1603	1603	IN	1691	1691	1603-1691	bishop of Hereford	2014	1603	1720	NA	NA	NA
10003027	TRUE	30001654		James	Croft			male	James Croft	James Croft									NA	CA	1518	NA	IN	1590	NA	NA	lord deputy of Ireland and conspirator	NA	NA	NA	1549	1836	29
10003028		10038556	Sir	Richard	Croft			male	Richard Croft	Richard Croft									Croft, Sir Richard	IN	1429	1430	IN	1509	1509	1429/30-1509	royal official	674	1502	1519	NA	NA	NA
10003029		20006444		William	Croft			male	William Croft	William Croft									Croft, William	IN	1678	1678	IN	1727	1727	bap. 1678, d. 1727	organist and composer	457	1668	1734	NA	NA	NA
10003030		10006445		Zachary	Crofton			male	Zachary Crofton	Zachary Crofton									Crofton, Zachary	IN	1626	1626	IN	1672	1672	1626-1672	nonconformist minister	692	1641	1662	NA	NA	NA
10003031		10006446		Elizabeth	Crofts			female	Elizabeth Crofts	Elizabeth Crofts									Crofts, Elizabeth	CA	1535	1535	BF	1645	NA	b. c.1535	impostor	243	1535	1554	NA	NA	NA
10003032		30002983	Sir	John	Crofts			male	John Crofts	John Crofts									NA	BF	1600	NA	BF	1670	NA	NA	NA	NA	NA	NA	1612	1886	7
10003033		10006448		William	Crofts			male	William Crofts	William Crofts									Crofts, William	AF	1567	NA	IN	1677	1677	d. 1677	courtier	893	1620	1677	NA	NA	NA
10003034		10006451		Charles	Croke			male	Charles Croke	Charles Croke									Croke, Charles	IN	1590	1591	IN	1657	1657	1590/91-1657	Church of England clergyman	517	1563	1638	NA	NA	NA
10003035		10075203		Charles	Croke			male	Charles Croke	Charles Croke									Charles Croke	IN	1652	1652	IN	1686	1686	fl. 1652-1686	scapegrace and author	167	1652	1667	NA	NA	NA
10003036		10006452	Sir	George	Croke			male	George Croke	George Croke									Croke, Sir George	IN	1560	1560	IN	1642	1642	c.1560-1642	judge and law reporter	1093	1575	1685	NA	NA	NA
10003037		10046224	Sir	Henry	Croke			male	Henry Croke	Henry Croke									Croke, Sir Henry	IN	1588	1588	IN	1659	1659	1588-1659	exchequer official	498	1563	1657	NA	NA	NA
10003038		10006453		John	Croke			male	John Croke	John Croke									Croke, John	IN	1489	1489	IN	1554	1554	1489-1554	legal official	340	1503	1844	NA	NA	NA
10003039		10006454	Sir	John	Croke			male	John Croke	John Croke									Croke, Sir John	IN	1553	1556	IN	1620	1620	1553x6-1620	judge and speaker of the House of Commons	681	1563	1611	NA	NA	NA
10003040		10006455		Richard	Croke			male	Richard Croke	Richard Croke									Croke, Richard	IN	1489	1489	IN	1558	1558	1489-1558	Greek scholar	1817	1506	1558	NA	NA	NA
10003041		10075202	Sir	Richard	Croke			male	Richard Croke	Richard Croke									Sir Richard Croke	IN	1624	1625	IN	1683	1683	1624/5-1683	lawyer and politician	120	1636	1660	NA	NA	NA
10003042		20106735		Unton	Croke			male	Unton Croke	Unton Croke									Unton Croke	AF	1584	NA	IN	1694	1694	d. 1694	parliamentarian army officer and lawyer	153	1649	1694	NA	NA	NA
10003043		20006735		Unton	Croke			male	Unton Croke	Unton Croke									Croke, Unton	IN	1594	1595	IN	1670	1671	1594/5-1670/71	lawyer and politician	2147	1563	1694	NA	NA	NA
10003044		10006457		John	Croker			male	John Croker	John Croker									Croker, John	IN	1670	1670	IN	1741	1741	1670-1741	engraver of coins and medals	533	1670	1741	NA	NA	NA
10003045		10068489		Mattheus	Crom			male	Mattheus Crom	Mattheus Crom									Mattheus Crom	CA	1505	1510	CA	1546	1546	c.1505x10-1546?		250	1523	1542	NA	NA	NA
10003046		10006468		Edward	Crome			male	Edward Crome	Edward Crome									Crome, Edward	AF	1452	NA	IN	1562	1562	d. 1562	Church of England clergyman and religious controversialist	1140	1505	1562	NA	NA	NA
10003047		10006472		George	Cromer			male	George Cromer	George Cromer									Cromer, George	AF	1433	NA	IN	1543	1543	d. 1543	archbishop of Armagh and lord chancellor of Ireland	748	1512	1543	NA	NA	NA
10003048		10006473		Samuel	Cromleholme			male	Samuel Cromleholme	Samuel Cromleholme									Cromleholme, Samuel	IN	1618	1618	IN	1672	1672	1618-1672	headmaster	266	1621	1657	NA	NA	NA
10003049		10006474		Louis	Crommelin			male	Samuel-Louis Crommelin, Samuel-Lewis Crommelin, Louis Crommelin	Samuel-Louis Crommelin	Samuel-Lewis Crommelin	Louis Crommelin							Crommelin, (Samuel-)Louis [Samuel-Lewis]	IN	1652	1652	IN	1727	1727	1652-1727	linen manufacturer	725	1652	1750	NA	NA	NA
10003050		10006477		John	Crompton			male	John Crompton	John Crompton									Crompton, John	IN	1611	1611	IN	1669	1669	bap. 1611, d. 1669	clergyman and ejected minister	394	1611	1669	NA	NA	NA
10003051		10006478		Richard	Crompton			male	Richard Crompton	Richard Crompton									Crompton, Richard	CA	1529	1529	AF/IN	1599	1599	b. c.1529, d. in or after 1599	legal writer	618	1529	1663	NA	NA	NA
10003052		10047372	Sir	Thomas	Crompton			male	Thomas Crompton	Thomas Crompton									Crompton, Sir Thomas	IN	1558	1558	IN	1609	1609	1558-1609	civil lawyer	529	1577	1604	NA	NA	NA
10003053		10006480		William	Crompton			male	William Crompton	William Crompton									Crompton, William	IN	1599	1600	IN	1642	1642	1599/1600-1642	Church of England clergyman	385	1617	1633	NA	NA	NA
10003054		10006481		William	Crompton			male	William Crompton	William Crompton									Crompton, William	IN	1630	1631	IN	1696	1696	1630/1633?-1696	clergyman and ejected minister	265	1630	1672	NA	NA	NA
10003055		10046216		Elizabeth	Cromwell			female	Elizabeth Cromwell, Elizabeth Bourchier	Elizabeth Cromwell	Elizabeth Bourchier								Cromwell [n&eacute;e Bourchier], Elizabeth	IN	1598	1598	IN	1665	1665	1598-1665	lady protectress of England, Scotland, and Ireland, consort of Oliver Cromwell	1864	1596	1743	NA	NA	NA
10003056		10006483		Henry	Cromwell			male	Henry Cromwell	Henry Cromwell									Cromwell, Henry	IN	1628	1628	IN	1674	1674	1628-1674	soldier, politician, and lord lieutenant of Ireland	6892	1628	1743	NA	NA	NA
10003057		10048084		Henry	Cromwell			male	Henry Cromwell	Henry Cromwell									Cromwell, Henry	IN	1659	1659	IN	1728	1728	1659-1728	translator and poet	971	1627	1729	NA	NA	NA
10003058		10006484	Protector	Oliver	Cromwell		Lord Protector	male	Oliver Cromwell	Oliver Cromwell									Cromwell, Oliver	IN	1599	1599	IN	1658	1658	1599-1658	lord protector of England, Scotland, and Ireland	32149	1540	1899	NA	NA	NA
10003059		10048772		Ralph	Cromwell			male	Ralph Cromwell	Ralph Cromwell									Cromwell, Ralph	IN	1568	1568	IN	1585	1585	fl. 1568-1585	soldier	321	1568	1585	NA	NA	NA
10003060		10006487		Richard	Cromwell			male	Richard Cromwell	Richard Cromwell									Cromwell, Richard	IN	1626	1626	IN	1712	1712	1626-1712	lord protector of England, Scotland, and Ireland	10170	1626	1712	NA	NA	NA
10003061		10006488		Thomas	Cromwell			male	Thomas Cromwell	Thomas Cromwell									Cromwell, Thomas	BF/IN	1485	1485	IN	1540	1540	b. in or before 1485, d. 1540	royal minister	20169	1501	1618	NA	NA	NA
10003062		10044256		Thomas	Cromwell			male	Thomas Cromwell	Thomas Cromwell									Cromwell, Thomas	CA	1540	1540	IN	1610	1611	c.1540-1610/11	parliamentary diarist	509	1551	1589	NA	NA	NA
10003063		10006491		John	Crook			male	John Crook	John Crook									Crook, John	IN	1616	1617	IN	1699	1699	1616/17-1699	Quaker leader and writer	1281	1647	1686	NA	NA	NA
10003064		10067206		Andrew	Crooke			male	Andrew Crooke	Andrew Crooke									Crooke, Andrew	IN	1605	1605	IN	1674	1674	c.1605-1674	bookseller	1243	1616	1694	NA	NA	NA
10003065		10067208		Elizabeth	Crooke			female	Elizabeth Crooke	Elizabeth Crooke									Elizabeth Crooke	AF	1586	NA	AF/IN	1696	1696	d. in or after 1696		41	1680	1696	NA	NA	NA
10003066		10006492		Helkiah	Crooke			male	Helkiah Crooke	Helkiah Crooke									Crooke, Helkiah	IN	1576	1576	IN	1648	1648	1576-1648	physician and anatomist	1103	1582	1642	NA	NA	NA
10003067		10067207		John	Crooke			male	John Crooke	John Crooke									John Crooke	IN	1613	1613	IN	1669	1669	bap. 1613, d. 1669		222	1613	1731	NA	NA	NA
10003068		20006493		Samuel	Crooke			male	Samuel Crooke	Samuel Crooke									Crooke, Samuel	IN	1575	1575	IN	1649	1649	1575-1649	Church of England clergyman and author	1091	1575	1648	NA	NA	NA
10003069		10072026	Sir	Thomas	Crooke			male	Thomas Crooke	Thomas Crooke									Sir Thomas Crooke	IN	1574	1574	IN	1630	1630	c.1574-1630		57	1597	1666	NA	NA	NA
10003070		10067543		William	Crooke			male	William Crooke	William Crooke									William Crooke	IN	1639	1639	IN	1694	1694	bap. 1639, d. 1694		128	1639	1694	NA	NA	NA
10003071		10006496		William	Croone			male	William Croone	William Croone									Croone, William	IN	1633	1633	IN	1684	1684	1633-1684	physician	562	1633	1679	NA	NA	NA
10003072		10046304		Thomas	Crosfield			male	Thomas Crosfield	Thomas Crosfield									Crosfield, Thomas	IN	1602	1602	IN	1663	1663	1602-1663	diarist and Church of England clergyman	715	1573	1652	NA	NA	NA
10003073		10006507		David	Crosley			male	David Crosley	David Crosley									Crosley, David	IN	1669	1670	IN	1744	1744	1669/70-1744	Particular Baptist minister	485	1687	1710	NA	NA	NA
10003074		10045539		Letitia	Cross			female	Letitia Cross	Letitia Cross									Cross, Letitia	CA	1682	1682	IN	1737	1737	bap. 1682?, d. 1737	singer and actress	377	1681	1737	NA	NA	NA
10003075		10006511		Nathaniel	Cross			male	Nathaniel Cross	Nathaniel Cross									Cross, Nathaniel	IN	1688	1689	IN	1751	1751	1688/9-1751	musical instrument maker	272	1715	1864	NA	NA	NA
10003076		10006512		Nicholas	Cross			male	Nicholas Cross	Nicholas Cross									Cross, Nicholas	IN	1614	1615	IN	1698	1698	1614/15-1698	Franciscan friar, missionary, and writer	340	1640	1695	NA	NA	NA
10003077		10006518		Peter	Cross			male	Peter Cross	Peter Cross									Cross, Peter	IN	1645	1645	IN	1724	1724	c.1645-1724	miniature painter	824	1614	1724	NA	NA	NA
10003078		10006513		Thomas	Cross			male	Thomas Cross	Thomas Cross									Cross, Thomas	IN	1644	1644	IN	1682	1682	fl. 1644-1682	engraver	193	1664	1672	NA	NA	NA
10003079		10034914	Sir	Robert	Crosse			male	Robert Crosse	Robert Crosse									Crosse, Sir Robert	IN	1547	1547	IN	1611	1611	c.1547-1611	naval commander	1218	1573	1610	NA	NA	NA
10003080		10006520		Robert	Crosse			male	Robert Crosse	Robert Crosse									Crosse, Robert	IN	1604	1605	IN	1683	1683	1604/5-1683	writer on philosophy and Church of England clergyman	217	1622	1652	NA	NA	NA
10003081		10006521		William	Crosse			male	William Crosse	William Crosse									Crosse, William	IN	1589	1590	BF	1699	NA	b. 1589/90	poet and translator	340	1606	1627	NA	NA	NA
10003082		10046006		Henry	Crossgrove			male	Henry Crossgrove	Henry Crossgrove									Crossgrove, Henry	IN	1683	1683	IN	1744	1744	1683-1744	printer and newspaper proprietor	450	1683	1730	NA	NA	NA
10003083		10006524		Samuel	Crossman			male	Samuel Crossman	Samuel Crossman									Crossman, Samuel	IN	1625	1625	IN	1684	1684	bap. 1625, d. 1684	Church of England clergyman	739	1600	1684	NA	NA	NA
10003084		10006528		Humphrey	Crouch			male	Humphrey Crouch	Humphrey Crouch									Crouch, Humphrey	IN	1601	1601	IN	1657	1657	fl. 1601-1657	writer	625	1618	1655	NA	NA	NA
10003085		10006529		John	Crouch			male	John Crouch	John Crouch									Crouch, John	CA	1615	1615	AF/IN	1680	1680	b. c.1615, d. in or after 1680	writer and bookseller	1103	1615	1680	NA	NA	NA
10003086		10041138		Nathaniel	Crouch			male	Nathaniel Crouch	Nathaniel Crouch									Crouch, Nathaniel	CA	1640	1640	CA	1725	1725	c.1640-1725?	bookseller and writer	827	1620	1725	NA	NA	NA
10003087		10006530		William	Crouch			male	William Crouch	William Crouch									Crouch, William	IN	1628	1628	IN	1711	1711	1628-1711	Quaker leader and writer	1003	1628	1712	NA	NA	NA
10003088		10006531		Francis	Crow			male	Francis Crow	Francis Crow									Crow, Francis	IN	1627	1627	IN	1692	1693	1627-1692/3	clergyman and ejected minister	814	1646	1687	NA	NA	NA
10003089		10006534		Arthur	Crowder			male	Arthur Crowder, Arthur Broughton	Arthur Crowder	Arthur Broughton								Crowder [Broughton], Arthur	IN	1588	1589	IN	1666	1666	1588/9-1666	Benedictine monk	467	1605	1657	NA	NA	NA
10003090		10006533		Mitford	Crowe			male	Mitford Crowe	Mitford Crowe									Crowe, Mitford	IN	1669	1669	IN	1719	1719	bap. 1669, d. 1719	diplomat	746	1669	1719	NA	NA	NA
10003091		10034915	Sir	Sackville	Crowe			male	Sackville Crowe	Sackville Crowe									Crowe, Sir Sackville	IN	1600	1600	IN	1683	1683	c.1600-1683	entrepreneur and diplomat	711	1624	1683	NA	NA	NA
10003092		10006539		William	Crowe			male	William Crowe	William Crowe									Crowe, William	IN	1616	1616	IN	1675	1675	1616-1675	bibliographer and schoolmaster	607	1613	1684	NA	NA	NA
10003093		10006540		William	Crowe			male	William Crowe	William Crowe									Crowe, William	IN	1691	1691	IN	1743	1743	c.1691-1743	Church of England clergyman	287	1709	1743	NA	NA	NA
10003094		10034916	Sir	Ambrose	Crowley			male	Ambrose Crowley	Ambrose Crowley									Crowley, Sir Ambrose	IN	1658	1658	IN	1713	1713	1658-1713	ironmaster	1104	1635	1728	NA	NA	NA
10003095		10006545		Robert	Crowley			male	Robert Crowley	Robert Crowley									Crowley, Robert	IN	1517	1519	IN	1588	1588	1517x19-1588	author, Church of England clergyman, and printer	1922	1517	1592	NA	NA	NA
10003096	TRUE	30011149		John	Crowne			male	John Crowne	John Crowne									NA	IN	1641	NA	IN	1712	NA	NA	playwright	NA	NA	NA	1663	1791	30
10003097		10066605		William	Crowne			male	William Crowne	William Crowne									William Crowne	IN	1617	1617	IN	1683	1683	c.1617-1683		10	NA	NA	NA	NA	NA
10003098		10006552		Thomas	Croxton			male	Thomas Croxton	Thomas Croxton									Croxton, Thomas	IN	1603	1603	IN	1666	1666	c.1603-1666	parliamentarian army officer	513	1621	1659	NA	NA	NA
10003099		10006554		Alexander	Cruden			male	Alexander Cruden	Alexander Cruden									Cruden, Alexander	IN	1699	1699	IN	1770	1770	1699-1770	biblical scholar and eccentric	1383	1699	1770	NA	NA	NA
10003100		10006561		Jodocus	Crull			male	Jodocus Crull	Jodocus Crull									Crull, Jodocus	AF	1603	NA	IN	1713	1714	d. 1713/14	writer and translator	409	1679	1787	NA	NA	NA
10003101		10006565		John	Cruso			male	John Cruso	John Cruso									Cruso, John	IN	1595	1595	IN	1655	1655	fl. 1595-1655	poet and military writer	743	1595	1655	NA	NA	NA
10003102		10006566		Timothy	Cruso			male	Timothy Cruso	Timothy Cruso									Cruso, Timothy	IN	1657	1657	IN	1697	1697	bap. 1657, d. 1697	Presbyterian minister	468	1657	1719	NA	NA	NA
10003103		10045952		Nathaniel	Crynes			male	Nathaniel Crynes	Nathaniel Crynes									Crynes, Nathaniel	IN	1685	1686	IN	1745	1745	1685/6-1745	book collector	321	1500	1745	NA	NA	NA
10003104		10006569		Thomas	Crystall			male	Thomas Crystall	Thomas Crystall									Crystall, Thomas	IN	1468	1468	IN	1535	1535	1468-1535	abbot of Kinloss	582	1500	1535	NA	NA	NA
10003105		10006576		Ralph	Cudworth			male	Ralph Cudworth	Ralph Cudworth									Cudworth, Ralph	IN	1617	1617	IN	1688	1688	1617-1688	philosopher and theologian	2735	1617	1872	NA	NA	NA
10003106		10006577		Henry	Cuffe			male	Henry Cuffe, Henry Cuff	Henry Cuffe	Henry Cuff								Cuffe [Cuff], Henry	IN	1562	1563	IN	1601	1601	1562/3-1601	classical scholar and secretary to the earl of Essex	1306	1578	1729	NA	NA	NA
10003107		10043361		William	Culliford			male	William Culliford	William Culliford									Culliford, William	CA	1640	1645	IN	1720	1723	c.early 1640s-1720x23	revenue official	782	1666	1717	NA	NA	NA
10003108		10006586	Sir	Dudley	Cullum			male	Dudley Cullum	Dudley Cullum									Cullum, Sir Dudley	IN	1657	1657	IN	1720	1720	1657-1720	horticultural writer	210	1657	1709	NA	NA	NA
10003109		10006588	Sir	Thomas	Cullum			male	Thomas Cullum	Thomas Cullum									Cullum, Sir Thomas	IN	1587	1587	IN	1664	1664	1587-1664	local politician	546	1587	1656	NA	NA	NA
10003110		10006590		Richard	Culmer			male	Richard Culmer	Richard Culmer									Culmer, Richard	IN	1597	1597	IN	1662	1662	c.1597-1662	Church of England clergyman and iconoclast	1006	1613	1657	NA	NA	NA
10003111		10065299	Sir	Alexander	Culpeper			male	Alexander Culpeper	Alexander Culpeper									Sir Alexander Culpeper	AF	1431	NA	IN	1541	1541	d. 1541		174	1500	1541	NA	NA	NA
10003112		10040104	Sir	Cheney	Culpeper			male	Cheney Culpeper	Cheney Culpeper									Culpeper, Sir Cheney	IN	1601	1601	IN	1663	1663	bap. 1601, d. 1663	advocate of political reform and technological innovation	794	1601	1674	NA	NA	NA
10003113		10034918		Edmund	Culpeper			male	Edmund Culpeper	Edmund Culpeper									Culpeper, Edmund	IN	1670	1670	IN	1737	1737	c.1670-1737	scientific instrument maker	367	1658	1758	NA	NA	NA
10003114		10048608		John	Culpeper			male	John Culpeper	John Culpeper									Culpeper, John	IN	1644	1644	IN	1691	1694	1644-1691x4	rebel leader in Carolina	228	1633	1673	NA	NA	NA
10003115		10006591		Nicholas	Culpeper			male	Nicholas Culpeper	Nicholas Culpeper									Culpeper, Nicholas	IN	1616	1616	IN	1654	1654	1616-1654	physician and astrologer	2501	1542	1720	NA	NA	NA
10003116		10065298		Richard	Culpeper			male	Richard Culpeper	Richard Culpeper									Richard [ii] Culpeper	AF	1406	NA	IN	1516	1516	d. 1516		475	1504	1516	NA	NA	NA
10003117		10070729		Thomas	Culpeper			male	Thomas Culpeper	Thomas Culpeper									Thomas Culpeper	IN	1514	1514	IN	1541	1541	c.1514-1541		283	1535	1541	NA	NA	NA
10003118		10048609		Thomas	Culpeper			male	Thomas Culpeper	Thomas Culpeper									Culpeper, Thomas	IN	1635	1635	IN	1689	1689	1635-1689	colonial governor	896	1606	1690	NA	NA	NA
10003119		10065300		William	Culpeper			male	William Culpeper	William Culpeper									William [ii] Culpeper	AF	1391	NA	IN	1501	1501	d. 1501		186	1501	1511	NA	NA	NA
10003120		10070076		Anthony	Culverwell			male	Anthony Culverwell	Anthony Culverwell									Anthony Culverwell	IN	1559	1559	IN	1612	1612	c.1559-1612		233	1582	1651	NA	NA	NA
10003121		20162231		Ezekiel	Culverwell			male	Ezekiel Culverwell	Ezekiel Culverwell									Ezekiel Culverwell	IN	1554	1554	IN	1631	1631	c.1554-1631		831	1553	1648	NA	NA	NA
10003122		10072773		Laurence	Culverwell			male	Laurence Culverwell	Laurence Culverwell									Laurence Culverwell	AF	1452	NA	IN	1562	1562	d. 1562		16	1560	1562	NA	NA	NA
10003123		10006593		Nathaniel	Culverwell			male	Nathaniel Culverwell	Nathaniel Culverwell									Culverwell, Nathaniel	IN	1619	1619	IN	1651	1651	bap. 1619, d. 1651	philosopher and theologian	877	1540	1652	NA	NA	NA
10003124		10062232		Nicholas	Culverwell			male	Nicholas Culverwell	Nicholas Culverwell									Nicholas Culverwell	AF	1459	NA	IN	1569	1569	d. 1569		594	1549	1569	NA	NA	NA
10003125		10064767		Richard	Culverwell			male	Richard Culverwell	Richard Culverwell									Richard Culverwell	AF	1476	NA	IN	1586	1586	d. 1586		336	1559	1598	NA	NA	NA
10003126		10070077		Richard	Culverwell			male	Richard Culverwell	Richard Culverwell									Richard Culverwell	IN	1581	1582	IN	1644	1644	1581/2-1644		133	1598	1644	NA	NA	NA
10003127		10070078		Samuel	Culverwell			male	Samuel Culverwell	Samuel Culverwell									Samuel Culverwell	CA	1551	1551	IN	1613	1613	1551?-1613		111	1551	1630	NA	NA	NA
10003128		10006594		David	Culy			male	David Culy	David Culy									Culy, David	AF	1615	NA	CA	1725	1725	d. c.1725	Independent minister	508	1687	1860	NA	NA	NA
10003129		10006595		Richard	Cumberland			male	Richard Cumberland	Richard Cumberland									Cumberland, Richard	IN	1632	1632	IN	1718	1718	1632-1718	bishop of Peterborough	855	1632	1774	NA	NA	NA
10003130		10006599	Sir	Alexander	Cuming			male	Alexander Cuming	Alexander Cuming									Cuming, Sir Alexander	IN	1691	1691	IN	1775	1775	1691-1775	traveller in America	509	1691	1743	NA	NA	NA
10003131		10045574		Patrick	Cuming	of Relugas		male	Patrick Cuming of Relugas	Patrick Cuming of Relugas									Cuming, Patrick, of Relugas	IN	1695	1695	IN	1776	1776	bap. 1695, d. 1776	Church of Scotland minister and ecclesiastical agent	621	1695	1776	NA	NA	NA
10003132		10006614		William	Cuningham			male	William Cuningham	William Cuningham									Cuningham, William	IN	1531	1531	IN	1586	1586	c.1531-1586	physician and cartographer	573	1548	1566	NA	NA	NA
10003133		10006625		James	Cuninghame			male	James Cuninghame, James Cunningham	James Cuninghame	James Cunningham								Cuninghame [Cunningham], James	IN	1698	1698	IN	1709	1709	fl. 1698-1709	trader and naturalist	564	1698	1709	NA	NA	NA
10003134		10006616		Alexander	Cunningham			male	Alexander Cunningham	Alexander Cunningham									Cunningham, Alexander	AF	1464	NA	IN	1574	1575	d. 1574/5	nobleman	2277	1539	1572	NA	NA	NA
10003135		10006617		Alexander	Cunningham	of Block		male	Alexander Cunningham of Block	Alexander Cunningham of Block									Cunningham, Alexander, of Block	IN	1650	1660	IN	1730	1730	1650x60-1730	jurist and scholar	1123	1553	1893	NA	NA	NA
10003136		10006618		Alexander	Cunningham			male	Alexander Cunningham	Alexander Cunningham									Cunningham, Alexander	IN	1654	1654	IN	1737	1737	1654-1737	historian and diplomat	1119	1683	1787	NA	NA	NA
10003137		20046991		Anna	Cunningham			female	Anna Cunningham, Anne Cunningham	Anna Cunningham	Anne Cunningham								Cunningham, Anna [Anne]	AF	1537	NA	IN	1647	1647	d. 1647	noblewoman	587	1603	1647	NA	NA	NA
10003138		10074469		Cuthbert	Cunningham			male	Cuthbert Cunningham	Cuthbert Cunningham									Cuthbert Cunningham	CA	1470	1470	IN	1540	1541	c.1470-1540/41		419	1503	1575	NA	NA	NA
10003139		10045095		David	Cunningham			male	David Cunningham	David Cunningham									Cunningham, David	IN	1540	1540	IN	1600	1600	c.1540-1600	bishop of Aberdeen	721	1540	1598	NA	NA	NA
10003140		10047134	Sir	Hugh	Cunningham			male	Hugh Cunningham	Hugh Cunningham									Cunningham, Sir Hugh	IN	1642	1643	IN	1710	1710	1642/3-1710	local politician and merchant	851	1674	1715	NA	NA	NA
10003141		10074471		James	Cunningham			male	James Cunningham	James Cunningham									James Cunningham	IN	1552	1552	IN	1630	1630	c.1552-1630		403	1574	1630	NA	NA	NA
