10008283	NA	47044		John	Mildenhall			John Mildenhall, John Midnall	John Mildenhall	John Midnall								Mildenhall [Midnall], John	AF	1504	NA	IN	1614	1614	d. 1614	merchant	611	1599	1614	NA	NA	NA
10008284	NA	18694	Sir	Anthony	Mildmay			Anthony Mildmay	Anthony Mildmay									Sir Anthony Mildmay	IN	1549	1549	IN	1617	1617	c.1549-1617	landowner and diplomat	289	1549	1593	NA	NA	NA
10008285	NA	45817		Grace	Mildmay			Grace Mildmay, Grace Sharington	Grace Mildmay	Grace Sharington								Mildmay [Sharington], Grace	IN	1552	1552	IN	1620	1620	c.1552-1620	memoirist and medical practitioner	1248	1553	1612	NA	NA	NA
10008286	NA	18695		Henry	Mildmay			Henry Mildmay	Henry Mildmay									Mildmay, Henry	CA	1594	1594	IN	1664	1665	c.1594-1664/5?	politician and courtier	1794	1610	1657	NA	NA	NA
10008287	TRUE	NA	Sir	Walter	Mildmay			Walter Mildmay	Walter Mildmay									NA	IN	1520	1521	IN	1589	NA	NA	administrator and founder of Emmanuel College, Cambridge	NA	NA	NA	1540	1628	41
10008288	NA	18701		Henry	Miles			Henry Miles	Henry Miles									Miles, Henry	IN	1698	1698	IN	1763	1763	1698-1763	dissenting minister and writer on science	422	1698	1744	NA	NA	NA
10008289	NA	19691		John	Miles			John Miles, John Myles	John Miles	John Myles								Miles [Myles], John	IN	1620	1621	IN	1683	1683	1620/21-1683	Particular Baptist minister and founder of the Baptist movement in south Wales	1086	1636	1660	NA	NA	NA
10008290	NA	18706		Henry	Mill			Henry Mill	Henry Mill									Mill, Henry	IN	1683	1683	IN	1770	1770	bap. 1683, d. 1770	surveyor and engineer	423	1683	1770	NA	NA	NA
10008291	NA	18707		Humphrey	Mill			Humphrey Mill	Humphrey Mill									Mill, Humphrey	IN	1639	1639	IN	1646	1646	fl. 1639-1646	poet	346	1620	1640	NA	NA	NA
10008292	NA	18710		John	Mill			John Mill	John Mill									Mill, John	IN	1644	1645	IN	1707	1707	1644/5-1707	Church of England clergyman and college head	1136	1550	1707	NA	NA	NA
10008293	NA	67754		Robert	Millar			Robert Millar	Robert Millar									Millar, Robert	IN	1672	1672	IN	1752	1752	1672-1752	Church of Scotland minister and historian	633	1697	1798	NA	NA	NA
10008294	NA	18730		Josias	Miller			Josias Miller	Josias Miller									Miller, Josias	IN	1683	1684	IN	1738	1738	1683/4-1738	comic actor and singer	1401	1683	1889	NA	NA	NA
10008295	NA	18734		Philip	Miller			Philip Miller	Philip Miller									Miller, Philip	IN	1691	1691	IN	1771	1771	1691-1771	horticulturist and writer	1577	1700	1830	NA	NA	NA
10008296	TRUE	NA		Isaac	Milles			Isaac Milles	Isaac Milles									NA	IN	1638	NA	IN	1720	NA	NA	Church of England clergyman and schoolmaster	NA	NA	NA	1656	1729	5
10008297	NA	18753		Thomas	Milles			Thomas Milles	Thomas Milles									Milles, Thomas	CA	1550	1550	CA	1626	1626	c.1550-1626?	customs official and antiquary	1406	1570	1689	NA	NA	NA
10008298	NA	18754		Thomas	Milles			Thomas Milles	Thomas Milles									Milles, Thomas	IN	1671	1671	IN	1740	1740	1671-1740	Church of Ireland bishop of Waterford and Lismore	547	1671	1708	NA	NA	NA
10008299	NA	52142		Edward	Millington			Edward Millington	Edward Millington									Millington, Edward	IN	1636	1636	IN	1703	1703	c.1636-1703	auctioneer and bookseller	977	1636	1699	NA	NA	NA
10008300	NA	18761		Gilbert	Millington			Gilbert Millington	Gilbert Millington									Millington, Gilbert	IN	1598	1598	IN	1666	1666	c.1598-1666	regicide	1059	1612	1659	NA	NA	NA
10008301	NA	18764	Sir	Thomas	Millington			Thomas Millington	Thomas Millington									Millington, Sir Thomas	IN	1628	1628	IN	1704	1704	1628-1704	physician	797	1645	1676	NA	NA	NA
10008302	NA	18772		John	Mills			John Mills	John Mills									Mills, John	AF	1626	NA	IN	1736	1736	d. 1736	actor and theatre manager	1226	1695	1737	NA	NA	NA
10008303	NA	37769		Peter	Mills			Peter Mills	Peter Mills									Mills, Peter	IN	1598	1598	IN	1670	1670	bap. 1598, d. 1670	surveyor and architect	472	1598	1701	NA	NA	NA
10008304	NA	18789		James	Milner			James Milner	James Milner									Milner, James	AF	1653	1653	IN	1721	1721	b. after 1653, d. 1721	merchant and financier	518	1624	1721	NA	NA	NA
10008305	NA	18790		John	Milner			John Milner	John Milner									Milner, John	IN	1628	1628	IN	1703	1703	1628-1703	nonjuring Church of England clergyman	949	1628	1736	NA	NA	NA
10008306	NA	49507		William	Milner			William Milner	William Milner									Milner, William	IN	1662	1662	IN	1740	1740	1662-1740	woollen cloth merchant	799	1662	1817	NA	NA	NA
10008307	NA	18798	Sir	Christopher	Milton			Christopher Milton	Christopher Milton									Milton, Sir Christopher	IN	1615	1615	IN	1693	1693	1615-1693	judge	1103	1615	1693	NA	NA	NA
10008308	NA	18799		John	Milton			John Milton	John Milton									Milton, John	IN	1562	1562	IN	1647	1647	1562-1647	composer	815	1559	1640	NA	NA	NA
10008309	NA	18800		John	Milton			John Milton	John Milton									Milton, John	IN	1608	1608	IN	1674	1674	1608-1674	poet and polemicist	16142	1500	1892	NA	NA	NA
10008310	NA	18807		John	Milward			John Milward	John Milward									Milward, John	IN	1556	1556	IN	1609	1609	1556-1609	Church of England clergyman	620	1578	1610	NA	NA	NA
10008311	NA	38330		John	Milward			John Milward	John Milward									Milward, John	IN	1599	1599	IN	1670	1670	1599-1670	parliamentary diarist	883	1599	1670	NA	NA	NA
10008312	NA	18808		John	Milward			John Milward	John Milward									Milward, John	IN	1619	1620	IN	1680	1683	1619/20-1680x83	clergyman and ejected minister	472	1638	1660	NA	NA	NA
10008313	NA	18810		Richard	Milward			Richard Milward	Richard Milward									Milward, Richard	IN	1609	1609	IN	1680	1680	bap. 1609, d. 1680	amanuensis to John Selden	374	1609	1696	NA	NA	NA
10008314	NA	18813		John	Minsheu			John Minsheu	John Minsheu									Minsheu, John	IN	1559	1560	IN	1627	1627	1559/60-1627	lexicographer	889	1591	1639	NA	NA	NA
10008315	NA	18814		Geffray	Minshull			Geffray Minshull, Geffray Mynshul	Geffray Minshull	Geffray Mynshul								Minshull [Mynshul], Geffray	IN	1594	1594	IN	1668	1668	bap. 1594, d. 1668	debtor and author	658	1594	1668	NA	NA	NA
10008316	NA	18820		Edward	Misselden			Edward Misselden	Edward Misselden									Misselden, Edward	IN	1615	1615	IN	1654	1654	fl. 1615-1654	merchant and writer on economics	1362	1615	1654	NA	NA	NA
10008317	NA	18821		Francis Maximilian	Misson			Francis Maximilian Misson, Fran�ois Maximilien Misson	Francis Maximilian Misson	Fran�ois Maximilien Misson								Misson, Francis Maximilian [Fran&ccedil;ois Maximilien]	IN	1650	1650	IN	1722	1722	c.1650-1722	traveller and author	884	1619	1719	NA	NA	NA
10008318	NA	18822		Nathaniel	Mist			Nathaniel Mist	Nathaniel Mist									Mist, Nathaniel	AF	1627	NA	IN	1737	1737	d. 1737	newspaper printer and publisher	2966	1666	1741	NA	NA	NA
10008319	NA	18827		Richard	Mitch			Richard Mitch	Richard Mitch									Mitch, Richard	IN	1542	1542	IN	1576	1576	fl. 1542-1576	civil lawyer	415	1542	1559	NA	NA	NA
10008320	NA	18829		Jonathan	Mitchel			Jonathan Mitchel	Jonathan Mitchel									Mitchel, Jonathan	IN	1624	1624	IN	1668	1668	1624-1668	minister in America and author	697	1635	1677	NA	NA	NA
10008321	NA	18830		William	Mitchel			William Mitchel	William Mitchel									Mitchel, William	IN	1670	1670	CA	1740	1740	1670-1740?	tinsmith and pamphleteer	464	1696	1739	NA	NA	NA
10008322	NA	18652		John	Mitchelburne			John Mitchelburne, John Michelborne	John Mitchelburne	John Michelborne								Mitchelburne [Michelborne], John	IN	1648	1648	IN	1721	1721	1648-1721	army officer and military governor	996	1648	1783	NA	NA	NA
10008323	NA	18836	Sir	David	Mitchell			David Mitchell	David Mitchell									Mitchell, Sir David	IN	1650	1650	IN	1710	1710	c.1650-1710	admiral and parliamentary official	1450	1672	1710	NA	NA	NA
10008324	NA	18838		James	Mitchell			James Mitchell	James Mitchell									Mitchell, James	AF	1568	NA	IN	1678	1678	d. 1678	presbyterian preacher and insurgent	1113	1656	1698	NA	NA	NA
10008325	NA	18841		John	Mitchell			John Mitchell, John Mychell	John Mitchell	John Mychell								Mitchell [Mychell], John	AF	1446	NA	IN	1556	1556	d. 1556	printer	743	1525	1556	NA	NA	NA
10008326	NA	18846		Joseph	Mitchell			Joseph Mitchell	Joseph Mitchell									Mitchell, Joseph	IN	1684	1684	IN	1738	1738	c.1684-1738	playwright and poet	774	1713	1735	NA	NA	NA
10008327	NA	60302		Abraham	Mocatta			Abraham Mocatta	Abraham Mocatta									Abraham [i] Mocatta	AF	1641	NA	IN	1751	1751	d. 1751		246	1701	1753	NA	NA	NA
10008328	NA	77019		Moses	Mocatta			Moses Mocatta	Moses Mocatta									Moses Mocatta	AF	1583	NA	IN	1693	1693	d. 1693		107	1671	1693	NA	NA	NA
10008329	NA	18866		Richard	Mocket			Richard Mocket	Richard Mocket									Mocket, Richard	IN	1577	1577	IN	1618	1618	1577-1618	writer on religion and college head	653	1596	1899	NA	NA	NA
10008330	NA	18867		Thomas	Mocket			Thomas Mocket	Thomas Mocket									Mocket, Thomas	CA	1602	1602	CA	1670	1670	c.1602-1670?	ejected minister and religious controversialist	747	1622	1651	NA	NA	NA
10008331	NA	18870	Sir	James	Modyford			James Modyford	James Modyford									Modyford, Sir James	IN	1618	1618	IN	1673	1673	1618-1673	merchant and colonial agent in Jamaica	800	1655	1672	NA	NA	NA
10008332	NA	18871	Sir	Thomas	Modyford			Thomas Modyford	Thomas Modyford									Modyford, Sir Thomas	IN	1620	1620	IN	1679	1679	c.1620-1679	planter and colonial governor	2844	1500	1678	NA	NA	NA
10008333	NA	18876		Peter	Moffet			Peter Moffet	Peter Moffet									Peter Moffet	AF	1507	NA	IN	1617	1617	d. 1617	rector	35	1592	1617	NA	NA	NA
10008334	TRUE	NA		Thomas	Moffet			Thomas Moffet	Thomas Moffet									NA	IN	1553	NA	IN	1604	NA	NA	physician and naturalist	NA	NA	NA	1551	1845	5
10008335	NA	40893		Mary	Mogg			Mary Mogg, Molly Mogg	Mary Mogg	Molly Mogg								Mogg, Mary [Molly]	IN	1698	1699	IN	1766	1766	1698/9-1766	celebrated beauty	686	1705	1859	NA	NA	NA
10008336	NA	18881		Charles	Mohun			Charles Mohun	Charles Mohun									Mohun, Charles	CA	1675	1675	IN	1712	1712	1675?-1712	duellist and politician	1649	1675	1822	NA	NA	NA
10008337	NA	18884		John	Mohun			John Mohun	John Mohun									Mohun, John	IN	1592	1592	IN	1641	1641	c.1592-1641	local politician	840	1605	1639	NA	NA	NA
10008338	NA	18885		Michael	Mohun			Michael Mohun, Michael Moone	Michael Mohun	Michael Moone								Mohun [Moone], Michael	IN	1616	1616	IN	1684	1684	c.1616-1684	actor and army officer	1505	1608	1703	NA	NA	NA
10008339	NA	18893		Abraham de	Moivre			Abraham de Moivre	Abraham de Moivre									Moivre, Abraham de	IN	1667	1667	IN	1754	1754	1667-1754	mathematician	1475	1657	1756	NA	NA	NA
10008340	NA	18898		John	Molesworth			John Molesworth	John Molesworth									John Molesworth	IN	1679	1679	IN	1726	1726	bap. 1679, d. 1726	diplomat and government official	229	1679	1766	NA	NA	NA
10008341	NA	18900		Richard	Molesworth			Richard Molesworth	Richard Molesworth									Molesworth, Richard	IN	1680	1680	IN	1758	1758	1680-1758	army officer	1242	1700	1757	NA	NA	NA
10008342	NA	73024		Aurelia	Molins			Aurelia Molins, Aurelia Florio	Aurelia Molins	Aurelia Florio								Aurelia Molins [Florio]	IN	1582	1582	IN	1641	1641	c.1582-1641	midwife	229	1585	1641	NA	NA	NA
10008343	NA	18905		Edward	Molins			Edward Molins	Edward Molins									Molins, Edward	CA	1610	1610	IN	1663	1663	1610?-1663	surgeon	613	1609	1687	NA	NA	NA
10008344	NA	18908		James	Molins			James Molins	James Molins									Molins, James	IN	1631	1631	IN	1687	1687	bap. 1631, d. 1687	surgeon	513	1610	1689	NA	NA	NA
10008345	NA	18907		James	Molins			James Molins	James Molins									Molins, James	IN	1651	1651	IN	1689	1689	bap. 1651, d. 1689	surgeon	368	1631	1896	NA	NA	NA
10008346	NA	18910		William	Molins			William Molins	William Molins									Molins, William	IN	1617	1617	IN	1691	1691	1617-1691	surgeon and anatomist	637	1610	1695	NA	NA	NA
10008347	NA	18912		Herman	Moll			Herman Moll	Herman Moll									Moll, Herman	CA	1654	1654	IN	1732	1732	1654?-1732	geographer and cartographer	1309	1654	1754	NA	NA	NA
10008348	NA	18913		Henry	Mollineux			Henry Mollineux	Henry Mollineux									Henry Mollineux	AF	1610	NA	IN	1720	1720	d. 1720		154	1652	1720	NA	NA	NA
10008349	NA	18914		Charles	Molloy			Charles Molloy	Charles Molloy									Molloy, Charles	IN	1645	1646	IN	1690	1690	1645/6-1690	legal writer and lawyer	441	1651	1778	NA	NA	NA
10008350	NA	18919		Caryll	Molyneux			Caryll Molyneux	Caryll Molyneux									Molyneux, Caryll	IN	1623	1624	IN	1700	1700	1623/4-1700	nobleman	739	1594	1699	NA	NA	NA
10008351	NA	18920	Sir	Edmund	Molyneux			Edmund Molyneux	Edmund Molyneux									Molyneux, Sir Edmund	AF	1442	NA	IN	1552	1552	d. 1552	judge	257	1510	1552	NA	NA	NA
10008352	NA	18921		Edmund	Molyneux			Edmund Molyneux	Edmund Molyneux									Molyneux, Edmund	AF	1495	NA	IN	1605	1605	d. 1605	biographer and politician	573	1552	1605	NA	NA	NA
10008353	NA	50911		Emery	Molyneux			Emery Molyneux	Emery Molyneux									Molyneux, Emery	AF	1488	NA	IN	1598	1598	d. 1598	maker of globes and ordnance	1091	1557	1609	NA	NA	NA
10008354	NA	18925		Samuel	Molyneux			Samuel Molyneux	Samuel Molyneux									Molyneux, Samuel	IN	1689	1689	IN	1728	1728	1689-1728	astronomer and politician	697	1689	1727	NA	NA	NA
10008355	NA	18926		Thomas	Molyneux			Thomas Molyneux	Thomas Molyneux									Molyneux, Thomas	IN	1531	1531	IN	1597	1597	1531-1597	administrator	388	1558	1594	NA	NA	NA
10008356	NA	18927	Sir	Thomas	Molyneux			Thomas Molyneux	Thomas Molyneux									Molyneux, Sir Thomas	IN	1661	1661	IN	1733	1733	1661-1733	physician and natural philosopher	1240	1597	1841	NA	NA	NA
10008357	NA	18929		William	Molyneux			William Molyneux	William Molyneux									Molyneux, William	IN	1656	1656	IN	1698	1698	1656-1698	experimental philosopher and constitutional writer	3166	1641	1709	NA	NA	NA
10008358	NA	53985		Jacob	Momma			Jacob Momma	Jacob Momma									Momma, Jacob	AF	1569	NA	IN	1679	1679	d. 1679	copper and brass manufacturer	628	1649	1679	NA	NA	NA
10008359	NA	18932	Sir	Giles	Mompesson			Giles Mompesson	Giles Mompesson									Mompesson, Sir Giles	IN	1583	1584	IN	1651	1663	1583/4-1651x63	projector	2830	1587	1651	NA	NA	NA
10008360	NA	18933		William	Mompesson			William Mompesson	William Mompesson									Mompesson, William	IN	1638	1639	IN	1709	1709	1638/9-1709	Church of England clergyman	708	1639	1842	NA	NA	NA
10008361	NA	68199		Lewys	Mon			Lewys Mon	Lewys Mon									Lewys M&ocirc;n	AF	1417	NA	IN	1527	1527	d. 1527	Welsh-language poet	898	1516	1531	NA	NA	NA
10008362	NA	18935		Peter	Monamy			Peter Monamy	Peter Monamy									Monamy, Peter	IN	1681	1681	IN	1749	1749	bap. 1681, d. 1749	marine painter	1014	1652	1826	NA	NA	NA
10008363	NA	18938		Christopher	Monck			Christopher Monck	Christopher Monck									Monck, Christopher	IN	1653	1653	IN	1688	1688	1653-1688	army officer and colonial governor	699	1653	1686	NA	NA	NA
10008364	NA	18939		George	Monck			George Monck, General Monck, General Monk	George Monck	General Monck	General Monk							Monck [Monk], George	IN	1608	1608	IN	1670	1670	1608-1670	army officer and naval officer	13585	1608	1889	NA	NA	NA
10008365	NA	18940		Mary	Monck			Mary Monck, Mary Molesworth	Mary Monck	Mary Molesworth								Monck [Molesworth], Mary	CA	1677	1677	IN	1715	1715	1677?-1715	poet and translator	262	1677	1729	NA	NA	NA
10008366	NA	18941		Nicholas	Monck			Nicholas Monck	Nicholas Monck									Monck, Nicholas	IN	1610	1610	IN	1661	1661	c.1610-1661	bishop of Hereford	773	1628	1666	NA	NA	NA
10008367	NA	18943	Sir	Philip	Monckton			Philip Monckton	Philip Monckton									Monckton, Sir Philip	IN	1622	1622	IN	1679	1679	bap. 1622, d. 1679	royalist army officer	816	1622	1679	NA	NA	NA
10008368	NA	18949		Alexander	Moncrieff	of Culfargie		Alexander Moncrieff of Culfargie	Alexander Moncrieff of Culfargie									Moncrieff, Alexander, of Culfargie	IN	1695	1695	IN	1761	1761	1695-1761	minister of the Secession church	579	1714	1791	NA	NA	NA
10008369	NA	18961		Antoine	Monnoyer			Antoine Monnoyer	Antoine Monnoyer									Antoine Monnoyer	IN	1672	1672	IN	1747	1747	bap. 1672, d. 1747		117	1672	1747	NA	NA	NA
10008370	NA	38558		George	Monoux			George Monoux	George Monoux									Monoux, George	BF/IN	1465	1465	IN	1544	1544	b. in or before 1465, d. 1544	merchant and local politician	695	1501	1544	NA	NA	NA
10008371	NA	18963		Alexander	Monro			Alexander Monro	Alexander Monro									Monro, Alexander	AF	1588	NA	IN	1698	1698	d. 1698	episcopalian clergyman	507	1666	1698	NA	NA	NA
10008372	NA	18964		Alexander	Monro	primus		Alexander Monro primus	Alexander Monro primus									Monro, Alexander, primus	IN	1697	1697	IN	1767	1767	1697-1767	surgeon and anatomist	1740	1617	1781	NA	NA	NA
10008373	NA	18968		Donald	Monro			Donald Monro	Donald Monro									Monro, Donald	AF	1465	NA	AF/IN	1575	1575	d. in or after 1575	Church of Scotland minister and author	653	1526	1575	NA	NA	NA
10008374	NA	18971	Sir	George	Monro	of Culrain and Newmore		George Monro of Culrain and Newmore	George Monro of Culrain and Newmore									Monro, Sir George, of Culrain and Newmore	AF	1584	NA	IN	1694	1694	d. 1694	army officer	1359	1633	1892	NA	NA	NA
10008375	NA	18975		James	Monro			James Monro	James Monro									Monro, James	IN	1680	1680	IN	1752	1752	1680-1752	physician and specialist in insanity	1177	1674	1853	NA	NA	NA
10008376	NA	40763		John	Monro			John Monro	John Monro									Monro, John	IN	1670	1670	IN	1740	1740	bap. 1670, d. 1740	surgeon	562	1670	1740	NA	NA	NA
10008377	NA	18977		Robert	Monro	of Foulis		Robert Monro of Foulis	Robert Monro of Foulis									Monro, Robert, of Foulis	AF	1523	NA	IN	1633	1633	d. 1633	army officer in the Swedish service	1007	1603	1633	NA	NA	NA
10008378	NA	18978		Robert	Monro			Robert Monro	Robert Monro									Monro, Robert	AF	1565	NA	CA	1675	1675	d. 1675?	army officer	1969	1589	1701	NA	NA	NA
10008379	NA	18984		Messenger	Monsey			Messenger Monsey	Messenger Monsey									Monsey, Messenger	IN	1694	1694	IN	1788	1788	bap. 1694, d. 1788	physician	623	1694	1788	NA	NA	NA
10008380	NA	18986	Sir	John	Monson			John Monson	John Monson									Monson, Sir John	IN	1599	1599	IN	1683	1683	1599-1683	politician and financier of fen drainage	1086	1625	1692	NA	NA	NA
10008381	NA	18989		Robert	Monson			Robert Monson	Robert Monson									Monson, Robert	IN	1525	1525	IN	1583	1583	c.1525-1583	judge	600	1546	1577	NA	NA	NA
10008382	NA	18990	Sir	Thomas	Monson			Thomas Monson	Thomas Monson									Monson, Sir Thomas	IN	1563	1564	IN	1641	1641	1563/4-1641	courtier	1763	1577	1628	NA	NA	NA
10008383	NA	18992		William	Monson			William Monson	William Monson									Monson, William	AF	1563	NA	CA	1673	1673	d. 1673?	politician	923	1568	1695	NA	NA	NA
10008384	NA	18991	Sir	William	Monson			William Monson	William Monson									Monson, Sir William	CA	1568	1568	IN	1643	1643	1568?-1643	naval officer	3280	1568	1643	NA	NA	NA
10008385	NA	18994		Christopher	Mont			Christopher Mont	Christopher Mont									Mont, Christopher	IN	1496	1497	IN	1572	1572	1496/7-1572	diplomat	1173	1527	1544	NA	NA	NA
10008386	NA	19004		Charles	Montagu			Charles Montagu	Charles Montagu									Montagu, Charles	IN	1661	1661	IN	1715	1715	1661-1715	politician	4417	1622	1715	NA	NA	NA
10008387	NA	19005		Charles	Montagu			Charles Montagu	Charles Montagu									Montagu, Charles	IN	1662	1662	IN	1722	1722	c.1662-1722	diplomat	587	1634	1698	NA	NA	NA
10008388	NA	19006	Sir	Edward	Montagu			Edward Montagu	Edward Montagu									Montagu, Sir Edward	CA	1480	1489	IN	1557	1557	1480s-1557	judge	1259	1505	1644	NA	NA	NA
10008389	NA	19007		Edward	Montagu			Edward Montagu	Edward Montagu									Montagu, Edward	IN	1562	1563	IN	1644	1644	1562/3-1644	politician and local administrator	1607	1539	1684	NA	NA	NA
10008390	NA	19010		Edward	Montagu			Edward Montagu, Edward Mountagu	Edward Montagu	Edward Mountagu								Montagu [Mountagu], Edward	IN	1625	1625	IN	1672	1672	1625-1672	army and naval officer and diplomat	5302	1625	1815	NA	NA	NA
10008391	NA	19008		Edward	Montagu			Edward Montagu	Edward Montagu									Edward Montagu	IN	1635	1636	IN	1665	1665	1635/6-1665	naval officer	212	1651	1665	NA	NA	NA
10008392	NA	19020		Henry	Montagu			Henry Montagu	Henry Montagu									Montagu, Henry	IN	1564	1564	IN	1642	1642	c.1564-1642	judge and government official	3898	1553	1653	NA	NA	NA
10008393	NA	19021		James	Montagu			James Montagu	James Montagu									Montagu, James	IN	1568	1568	IN	1618	1618	1568-1618	bishop of Winchester	1284	1585	1623	NA	NA	NA
10008394	NA	19022	Sir	James	Montagu			James Montagu	James Montagu									Montagu, Sir James	IN	1666	1666	IN	1723	1723	1666-1723	politician and judge	517	1622	1713	NA	NA	NA
10008395	NA	19024		John	Montagu			John Montagu, John Mountagu	John Montagu	John Mountagu								Montagu [Mountagu], John	IN	1654	1655	IN	1728	1728	1654/5-1728	college head and dean of Durham	759	1667	1720	NA	NA	NA
10008396	NA	19025		John	Montagu			John Montagu	John Montagu									Montagu, John	IN	1690	1690	IN	1749	1749	1690-1749	courtier	1051	1638	1749	NA	NA	NA
10008397	NA	19029	Lady	Mary Wortley	Montagu			Mary Wortley Montagu	Mary Wortley Montagu									Montagu, Lady Mary Wortley	IN	1689	1689	IN	1762	1762	bap. 1689, d. 1762	writer	4959	1667	1803	NA	NA	NA
10008398	NA	19030		Ralph	Montagu			Ralph Montagu	Ralph Montagu									Montagu, Ralph	IN	1638	1638	IN	1709	1709	bap. 1638, d. 1709	politician and diplomat	3074	1638	1849	NA	NA	NA
10008399	NA	NA	Sir	Sidney	Montagu	of Hinchingbrooke, Huntingdonshire		Sidney Montagu	Sidney Montagu									NA	AF	1562	NA	IN	1644	NA	NA	NA	NA	NA	NA	1553	1672	6
10008400	NA	19033		Walter	Montagu			Walter Montagu	Walter Montagu									Montagu, Walter	IN	1604	1605	IN	1677	1677	1604/5-1677	courtier and abbot of St Martin	1849	1612	1677	NA	NA	NA
10008401	NA	19034		William	Montagu			William Montagu	William Montagu									Montagu, William	IN	1618	1619	IN	1706	1706	1618/19-1706	judge and politician	598	1632	1700	NA	NA	NA
10008402	NA	19040		Stephen	Monteage			Stephen Monteage	Stephen Monteage									Monteage, Stephen	IN	1623	1623	IN	1687	1687	bap. 1623, d. 1687	writer on accounting	443	1623	1687	NA	NA	NA
10008403	NA	19052		Alexander	Montgomerie			Alexander Montgomerie	Alexander Montgomerie									Montgomerie, Alexander	CA	1550	1555	IN	1598	1598	early 1550s-1598	poet and courtier	1245	1548	1598	NA	NA	NA
10008404	NA	19054		Alexander	Montgomerie			Alexander Montgomerie	Alexander Montgomerie									Montgomerie, Alexander	IN	1660	1660	IN	1729	1729	c.1660-1729	politician	732	1669	1715	NA	NA	NA
10008405	NA	68710		John	Montgomerie			John Montgomerie	John Montgomerie									Montgomerie, John	IN	1680	1680	IN	1731	1731	bap. 1680, d. 1731	politician and colonial governor	820	1680	1731	NA	NA	NA
10008406	NA	19063		Robert	Montgomerie			Robert Montgomerie	Robert Montgomerie									Montgomerie, Robert	AF	1499	NA	IN	1609	1611	d. 1609x11	archbishop of Glasgow	1176	1534	1601	NA	NA	NA
10008407	NA	66421		Susanna	Montgomerie			Susanna Montgomerie, Susanna Kennedy	Susanna Montgomerie	Susanna Kennedy								Montgomerie [Kennedy], Susanna	IN	1689	1690	IN	1780	1780	1689/90-1780	literary patron and society hostess	1199	1703	1773	NA	NA	NA
10008408	NA	19053		Alexander	Montgomery			Alexander Montgomery, Alexander Montgomerie, Alexander Seton	Alexander Montgomery	Alexander Montgomerie	Alexander Seton							Montgomery [Montgomerie; formerly Seton], Alexander	IN	1588	1588	IN	1661	1661	1588-1661	army officer	2439	1606	1655	NA	NA	NA
10008409	NA	58506		George	Montgomery			George Montgomery	George Montgomery									Montgomery, George	IN	1569	1570	IN	1621	1621	1569/70-1621	Church of Ireland bishop of Meath and Clogher	900	1569	1639	NA	NA	NA
10008410	NA	19058		Hugh	Montgomery			Hugh Montgomery, Hugh Montgomerie	Hugh Montgomery	Hugh Montgomerie								Montgomery [Montgomerie], Hugh	CA	1460	1460	IN	1545	1545	1460?-1545	magnate	769	1500	1547	NA	NA	NA
10008411	NA	19059		Hugh	Montgomery			Hugh Montgomery, Hugh Montgomerie	Hugh Montgomery	Hugh Montgomerie								Montgomery [Montgomerie], Hugh	CA	1531	1531	IN	1585	1585	1531?-1585	nobleman	1354	1531	1578	NA	NA	NA
10008412	NA	19060		Hugh	Montgomery			Hugh Montgomery, Hugh Montgomerie	Hugh Montgomery	Hugh Montgomerie								Montgomery [Montgomerie], Hugh	IN	1613	1613	IN	1669	1669	1613-1669	army officer	1239	1500	1800	NA	NA	NA
10008413	NA	19068		Hugh	Montgomery			Hugh Montgomery	Hugh Montgomery									Montgomery, Hugh	BF/IN	1626	1626	IN	1663	1663	b. in or before 1626, d. 1663	nobleman	1121	1626	1675	NA	NA	NA
10008414	NA	19069	Sir	James	Montgomery	of Skelmorlie		James Montgomery of Skelmorlie	James Montgomery of Skelmorlie									Montgomery, Sir James, of Skelmorlie	IN	1654	1654	IN	1694	1694	c.1654-1694	politician and Jacobite conspirator	2211	1649	1710	NA	NA	NA
10008415	NA	19064		Robert	Montgomery			Robert Montgomery, Robert Montgomerie	Robert Montgomery	Robert Montgomerie								Montgomery [Montgomerie], Robert	AF	1574	NA	IN	1684	1684	d. 1684	army officer	1226	1632	1684	NA	NA	NA
10008416	NA	19073	Sir	Robert	Montgomery	of Skelmorlie		Robert Montgomery of Skelmorlie	Robert Montgomery of Skelmorlie									Montgomery, Sir Robert, of Skelmorlie	IN	1680	1680	IN	1731	1731	1680-1731	property speculator and author in America	425	1717	1759	NA	NA	NA
10008417	NA	19077		William	Montgomery			William Montgomery	William Montgomery									Montgomery, William	IN	1633	1633	IN	1707	1707	1633-1707	historian	829	1633	1689	NA	NA	NA
10008418	NA	71107		Deborah	Moody			Deborah Moody, Deborah Dunch	Deborah Moody	Deborah Dunch								Moody [Dunch], Deborah	CA	1585	1585	IN	1658	1659	c.1585-1658/9	colonist in America	543	1584	1655	NA	NA	NA
10008419	NA	19088		Peter	Moone			Peter Moone	Peter Moone									Moone, Peter	AF	1491	NA	IN	1601	1601	d. 1601	poet and religious activist	533	1546	1601	NA	NA	NA
10008420	NA	19091		Michael	Moor			Michael Moor	Michael Moor									Moor, Michael	IN	1640	1640	IN	1726	1726	1640-1726	classical scholar and university principal	831	1656	1702	NA	NA	NA
10008421	NA	19092		Robert	Moor			Robert Moor	Robert Moor									Moor, Robert	IN	1567	1568	IN	1640	1640	1567/8-1640	Church of England clergyman and author	337	1579	1618	NA	NA	NA
