id,group_id,person_id,start_date_type,start_year,end_date_type,end_year,created_by,created_at,approved_by,approved_on,citation
4225,131,10011430,AF/IN,1552,BF/IN,1605,5,2018-02-05 21:58:29.069155,5,2018-02-05 21:58:29.068909,
4226,131,10007886,AF/IN,1525,BF/IN,1573,5,2018-02-05 21:58:29.077651,5,2018-02-05 21:58:29.077211,
4227,131,10000631,AF/IN,1615,BF/IN,1656,5,2018-02-05 21:58:29.085311,5,2018-02-05 21:58:29.085057,
4228,131,10001604,AF/IN,1537,BF/IN,1592,5,2018-02-05 21:58:29.092386,5,2018-02-05 21:58:29.092173,
4229,131,10011370,AF/IN,1522,BF/IN,1632,5,2018-02-05 21:58:29.099656,5,2018-02-05 21:58:29.099449,
4230,131,10002704,AF/IN,1646,BF/IN,1693,5,2018-02-05 21:58:29.109364,5,2018-02-05 21:58:29.109091,
4231,131,10003504,AF/IN,1582,BF/IN,1639,5,2018-02-05 21:58:29.122184,5,2018-02-05 21:58:29.121929,
4232,131,10004707,AF/IN,1614,BF/IN,1687,5,2018-02-05 21:58:29.132378,5,2018-02-05 21:58:29.132030,
4233,131,10010736,AF/IN,1642,BF/IN,1687,5,2018-02-05 21:58:29.141058,5,2018-02-05 21:58:29.140837,
4234,131,10008516,AF/IN,1500,BF/IN,1603,5,2018-02-05 21:58:29.149763,5,2018-02-05 21:58:29.149485,
4235,131,10000948,AF/IN,1607,BF/IN,1674,5,2018-02-05 21:58:29.161717,5,2018-02-05 21:58:29.161154,
4236,131,10003465,AF/IN,1500,BF/IN,1584,5,2018-02-05 21:58:29.170309,5,2018-02-05 21:58:29.170075,
4237,131,10006410,AF/IN,1640,BF/IN,1691,5,2018-02-05 21:58:29.183158,5,2018-02-05 21:58:29.182956,
4238,131,10002711,AF/IN,1551,BF/IN,1629,5,2018-02-05 21:58:29.190792,5,2018-02-05 21:58:29.190556,
4239,131,10010584,AF/IN,1629,BF/IN,1700,5,2018-02-05 21:58:29.198186,5,2018-02-05 21:58:29.198005,
4240,131,10008193,AF/IN,1535,BF/IN,1617,5,2018-02-05 21:58:29.204988,5,2018-02-05 21:58:29.204832,
4241,131,10010194,AF/IN,1513,BF/IN,1573,5,2018-02-05 21:58:29.211971,5,2018-02-05 21:58:29.211754,
4242,131,10001020,AF/IN,1640,BF/IN,1700,5,2018-02-05 21:58:29.219429,5,2018-02-05 21:58:29.219148,
4243,131,10009695,AF/IN,1516,BF/IN,1575,5,2018-02-05 21:58:29.226190,5,2018-02-05 21:58:29.226025,
4244,131,10005871,AF/IN,1644,BF/IN,1700,5,2018-02-05 21:58:29.233702,5,2018-02-05 21:58:29.233531,
4245,131,10005507,AF/IN,1635,BF/IN,1692,5,2018-02-05 21:58:29.241502,5,2018-02-05 21:58:29.241197,
4246,131,10002439,AF/IN,1649,BF/IN,1700,5,2018-02-05 21:58:29.250209,5,2018-02-05 21:58:29.249951,
4247,131,10004459,AF/IN,1500,BF/IN,1521,5,2018-02-05 21:58:29.258856,5,2018-02-05 21:58:29.258620,
4248,131,10001464,AF/IN,1610,BF/IN,1685,5,2018-02-05 21:58:29.268705,5,2018-02-05 21:58:29.268442,
4249,131,10004268,AF/IN,1627,BF/IN,1689,5,2018-02-05 21:58:29.280245,5,2018-02-05 21:58:29.279974,
4250,131,10008230,AF/IN,1650,BF/IN,1700,5,2018-02-05 21:58:29.288956,5,2018-02-05 21:58:29.288727,
4251,131,10011817,AF/IN,1597,BF/IN,1655,5,2018-02-05 21:58:29.297562,5,2018-02-05 21:58:29.297333,
4252,131,10003091,AF/IN,1600,BF/IN,1683,5,2018-02-05 21:58:29.306013,5,2018-02-05 21:58:29.305733,
4253,131,10000834,AF/IN,1541,BF/IN,1601,5,2018-02-05 21:58:29.315068,5,2018-02-05 21:58:29.314811,
4254,131,10009950,AF/IN,1604,BF/IN,1660,5,2018-02-05 21:58:29.323182,5,2018-02-05 21:58:29.322870,
4255,131,10010311,AF/IN,1592,BF/IN,1653,5,2018-02-05 21:58:29.330779,5,2018-02-05 21:58:29.330618,
4256,131,10012696,AF/IN,1640,BF/IN,1700,5,2018-02-05 21:58:29.338899,5,2018-02-05 21:58:29.338626,
4257,131,10010438,AF/IN,1629,BF/IN,1698,5,2018-02-05 21:58:29.345886,5,2018-02-05 21:58:29.345709,
4258,131,10003793,AF/IN,1641,BF/IN,1700,5,2018-02-05 21:58:29.352195,5,2018-02-05 21:58:29.352036,
4259,131,10001766,AF/IN,1617,BF/IN,1700,5,2018-02-05 21:58:29.359656,5,2018-02-05 21:58:29.359436,
4260,131,10003339,AF/IN,1500,BF/IN,1608,5,2018-02-05 21:58:29.369863,5,2018-02-05 21:58:29.369609,
4261,131,10012250,AF/IN,1589,BF/IN,1655,5,2018-02-05 21:58:29.395334,5,2018-02-05 21:58:29.395057,
4262,131,10011928,AF/IN,1515,BF/IN,1571,5,2018-02-05 21:58:29.404335,5,2018-02-05 21:58:29.404008,
4263,131,10009804,AF/IN,1655,BF/IN,1700,5,2018-02-05 21:58:29.413900,5,2018-02-05 21:58:29.413629,
4264,131,10002533,AF/IN,1500,BF/IN,1541,5,2018-02-05 21:58:29.420794,5,2018-02-05 21:58:29.420598,
4265,131,10004865,AF/IN,1500,BF/IN,1602,5,2018-02-05 21:58:29.427727,5,2018-02-05 21:58:29.427564,
4266,131,10009725,AF/IN,1565,BF/IN,1650,5,2018-02-05 21:58:29.435654,5,2018-02-05 21:58:29.435499,
4267,131,10006199,AF/IN,1516,BF/IN,1626,5,2018-02-05 21:58:29.441452,5,2018-02-05 21:58:29.441302,
4268,131,10002326,AF/IN,1500,BF/IN,1556,5,2018-02-05 21:58:29.447450,5,2018-02-05 21:58:29.447267,
4269,131,10008232,AF/IN,1672,BF/IN,1700,5,2018-02-05 21:58:29.453667,5,2018-02-05 21:58:29.453493,
4270,131,10002059,AF/IN,1556,BF/IN,1612,5,2018-02-05 21:58:29.471126,5,2018-02-05 21:58:29.470886,
4271,131,10001329,AF/IN,1540,BF/IN,1650,5,2018-02-05 21:58:29.481045,5,2018-02-05 21:58:29.480782,
4272,131,10010838,AF/IN,1601,BF/IN,1671,5,2018-02-05 21:58:29.507040,5,2018-02-05 21:58:29.506812,
4273,131,10005959,AF/IN,1655,BF/IN,1700,5,2018-02-05 21:58:29.529437,5,2018-02-05 21:58:29.529060,
4274,131,10000739,AF/IN,1562,BF/IN,1598,5,2018-02-05 21:58:29.535746,5,2018-02-05 21:58:29.535603,
4275,131,10008514,AF/IN,1510,BF/IN,1556,5,2018-02-05 21:58:29.541850,5,2018-02-05 21:58:29.541693,
4276,131,10004127,AF/IN,1608,BF/IN,1666,5,2018-02-05 21:58:29.547649,5,2018-02-05 21:58:29.547506,
4277,131,10010612,AF/IN,1507,BF/IN,1587,5,2018-02-05 21:58:29.553332,5,2018-02-05 21:58:29.553157,
4278,131,10006136,AF/IN,1601,BF/IN,1686,5,2018-02-05 21:58:29.559647,5,2018-02-05 21:58:29.559472,
4279,131,10011054,AF/IN,1581,BF/IN,1628,5,2018-02-05 21:58:29.566444,5,2018-02-05 21:58:29.566215,
4280,131,10012329,AF/IN,1637,BF/IN,1677,5,2018-02-05 21:58:29.574029,5,2018-02-05 21:58:29.573801,
4281,131,10002269,AF/IN,1521,BF/IN,1565,5,2018-02-05 21:58:29.580705,5,2018-02-05 21:58:29.580538,
4282,131,10002382,AF/IN,1500,BF/IN,1558,5,2018-02-05 21:58:29.587025,5,2018-02-05 21:58:29.586834,
4283,131,10013186,AF/IN,1628,BF/IN,1699,5,2018-02-05 21:58:29.593834,5,2018-02-05 21:58:29.593679,
4284,131,10003090,AF/IN,1669,BF/IN,1700,5,2018-02-05 21:58:29.600972,5,2018-02-05 21:58:29.600627,
4285,131,10000840,AF/IN,1524,BF/IN,1603,5,2018-02-05 21:58:29.608124,5,2018-02-05 21:58:29.607925,
4286,131,10008811,AF/IN,1650,BF/IN,1700,5,2018-02-05 21:58:29.615303,5,2018-02-05 21:58:29.615014,
4287,131,10010388,AF/IN,1581,BF/IN,1644,5,2018-02-05 21:58:29.623939,5,2018-02-05 21:58:29.623731,
4288,131,10003547,AF/IN,1500,BF/IN,1527,5,2018-02-05 21:58:29.630862,5,2018-02-05 21:58:29.630699,
4289,131,10002476,AF/IN,1520,BF/IN,1630,5,2018-02-05 21:58:29.639835,5,2018-02-05 21:58:29.639641,
4290,131,10000231,AF/IN,1578,BF/IN,1644,5,2018-02-05 21:58:29.649485,5,2018-02-05 21:58:29.649206,
4291,131,10011668,AF/IN,1500,BF/IN,1508,5,2018-02-05 21:58:29.659297,5,2018-02-05 21:58:29.658845,
4292,131,10005603,AF/IN,1685,BF/IN,1700,5,2018-02-05 21:58:29.669473,5,2018-02-05 21:58:29.669198,
4293,131,10007353,AF/IN,1606,BF/IN,1667,5,2018-02-05 21:58:29.676354,5,2018-02-05 21:58:29.676125,
4294,131,10011124,AF/IN,1555,BF/IN,1625,5,2018-02-05 21:58:29.683894,5,2018-02-05 21:58:29.683707,
4295,131,10006017,AF/IN,1560,BF/IN,1617,5,2018-02-05 21:58:29.691416,5,2018-02-05 21:58:29.691221,
4296,131,10002063,AF/IN,1500,BF/IN,1539,5,2018-02-05 21:58:29.698535,5,2018-02-05 21:58:29.698347,
4297,131,10004915,AF/IN,1635,BF/IN,1696,5,2018-02-05 21:58:29.705423,5,2018-02-05 21:58:29.705227,
4298,131,10007790,AF/IN,1500,BF/IN,1510,5,2018-02-05 21:58:29.711741,5,2018-02-05 21:58:29.711557,
4299,131,10007017,AF/IN,1500,BF/IN,1547,5,2018-02-05 21:58:29.718455,5,2018-02-05 21:58:29.718207,
4300,131,10005014,AF/IN,1547,BF/IN,1657,5,2018-02-05 21:58:29.728261,5,2018-02-05 21:58:29.728056,
4301,131,10012705,AF/IN,1500,BF/IN,1533,5,2018-02-05 21:58:29.735217,5,2018-02-05 21:58:29.734893,
4302,131,10003967,AF/IN,1500,BF/IN,1546,5,2018-02-05 21:58:29.741830,5,2018-02-05 21:58:29.741652,
4303,131,10009035,AF/IN,1600,BF/IN,1666,5,2018-02-05 21:58:29.749071,5,2018-02-05 21:58:29.748863,
4304,131,10001492,AF/IN,1500,BF/IN,1510,5,2018-02-05 21:58:29.755816,5,2018-02-05 21:58:29.755598,
4305,131,10008517,AF/IN,1625,BF/IN,1695,5,2018-02-05 21:58:29.762262,5,2018-02-05 21:58:29.762112,
4306,131,10001349,AF/IN,1500,BF/IN,1533,5,2018-02-05 21:58:29.768452,5,2018-02-05 21:58:29.768281,
4307,131,10012412,AF/IN,1580,BF/IN,1632,5,2018-02-05 21:58:29.775230,5,2018-02-05 21:58:29.774880,
4308,131,10011579,AF/IN,1500,BF/IN,1602,5,2018-02-05 21:58:29.782160,5,2018-02-05 21:58:29.781975,
4309,131,10012997,AF/IN,1500,BF/IN,1525,5,2018-02-05 21:58:29.788923,5,2018-02-05 21:58:29.788717,
4310,131,10009034,AF/IN,1681,BF/IN,1700,5,2018-02-05 21:58:29.795579,5,2018-02-05 21:58:29.795412,
4311,131,10003430,AF/IN,1546,BF/IN,1625,5,2018-02-05 21:58:29.801622,5,2018-02-05 21:58:29.801466,
4312,131,10013132,AF/IN,1568,BF/IN,1639,5,2018-02-05 21:58:29.808222,5,2018-02-05 21:58:29.808048,
4313,131,10002849,AF/IN,1555,BF/IN,1629,5,2018-02-05 21:58:29.814181,5,2018-02-05 21:58:29.813977,
4314,131,10013185,AF/IN,1533,BF/IN,1643,5,2018-02-05 21:58:29.820118,5,2018-02-05 21:58:29.819949,
4315,131,10012568,AF/IN,1640,BF/IN,1683,5,2018-02-05 21:58:29.826094,5,2018-02-05 21:58:29.825928,
4316,131,10010395,AF/IN,1538,BF/IN,1591,5,2018-02-05 21:58:29.832196,5,2018-02-05 21:58:29.832047,
4317,131,10004780,AF/IN,1659,BF/IN,1700,5,2018-02-05 21:58:29.837919,5,2018-02-05 21:58:29.837784,
4318,131,10008740,AF/IN,1587,BF/IN,1659,5,2018-02-05 21:58:29.843356,5,2018-02-05 21:58:29.843190,
4319,131,10004842,AF/IN,1500,BF/IN,1521,5,2018-02-05 21:58:29.848831,5,2018-02-05 21:58:29.848672,
4320,131,10002741,AF/IN,1530,BF/IN,1640,5,2018-02-05 21:58:29.854257,5,2018-02-05 21:58:29.854111,
4321,131,10011028,AF/IN,1565,BF/IN,1636,5,2018-02-05 21:58:29.860245,5,2018-02-05 21:58:29.860089,
4322,131,10005793,AF/IN,1632,BF/IN,1658,5,2018-02-05 21:58:29.868006,5,2018-02-05 21:58:29.867764,
4323,131,10008058,AF/IN,1503,BF/IN,1566,5,2018-02-05 21:58:29.885853,5,2018-02-05 21:58:29.885622,
4324,131,10010107,AF/IN,1525,BF/IN,1590,5,2018-02-05 21:58:29.892957,5,2018-02-05 21:58:29.892747,
4325,131,10008668,AF/IN,1603,BF/IN,1657,5,2018-02-05 21:58:29.900494,5,2018-02-05 21:58:29.900201,
4326,131,10005032,AF/IN,1585,BF/IN,1663,5,2018-02-05 21:58:29.907418,5,2018-02-05 21:58:29.907192,
4327,131,10054883,AF/IN,1614,BF/IN,1687,5,2018-02-05 21:58:29.913618,5,2018-02-05 21:58:29.913438,
4328,131,10054885,AF/IN,1614,BF/IN,1687,5,2018-02-05 21:58:29.919939,5,2018-02-05 21:58:29.919746,
4329,96,10008071,AF/IN,1685,BF/IN,1700,5,2018-02-05 22:26:21.115599,5,2018-02-05 22:26:21.115400,
3909,20,10002157,AF/IN,1620,BF/IN,1620,476,2018-02-05 07:17:48.403811,5,2018-02-06 15:29:37.269289,"William Bradford, ""Of Plimoth Plantation"""
4330,132,10004124,AF/IN,1700,BF/IN,1700,5,2018-02-06 15:33:00.386810,5,2018-02-06 15:33:00.386544,
4331,132,10001281,AF/IN,1584,BF/IN,1647,5,2018-02-06 15:33:00.445897,5,2018-02-06 15:33:00.445634,
4332,132,10003241,AF/IN,1700,BF/IN,1700,5,2018-02-06 15:33:00.586166,5,2018-02-06 15:33:00.585976,
4333,132,10002766,AF/IN,1648,BF/IN,1700,5,2018-02-06 15:33:00.604618,5,2018-02-06 15:33:00.604421,
4334,132,10003358,AF/IN,1593,BF/IN,1668,5,2018-02-06 15:33:00.624735,5,2018-02-06 15:33:00.624502,
4335,132,10003490,AF/IN,1690,BF/IN,1700,5,2018-02-06 15:33:00.647337,5,2018-02-06 15:33:00.647149,
4336,132,10004297,AF/IN,1700,BF/IN,1700,5,2018-02-06 15:33:00.685073,5,2018-02-06 15:33:00.684845,
4337,132,10010646,AF/IN,1666,BF/IN,1700,5,2018-02-06 15:33:00.701384,5,2018-02-06 15:33:00.701173,
4338,132,10006151,AF/IN,1687,BF/IN,1700,5,2018-02-06 15:33:00.733317,5,2018-02-06 15:33:00.733130,
4339,132,10010407,AF/IN,1598,BF/IN,1655,5,2018-02-06 15:33:00.769535,5,2018-02-06 15:33:00.769313,
4340,132,10006424,AF/IN,1597,BF/IN,1670,5,2018-02-06 15:33:00.792751,5,2018-02-06 15:33:00.792498,
4341,132,10008081,AF/IN,1596,BF/IN,1669,5,2018-02-06 15:33:00.817843,5,2018-02-06 15:33:00.817627,
4342,132,10009066,AF/IN,1644,BF/IN,1700,5,2018-02-06 15:33:00.879152,5,2018-02-06 15:33:00.878912,
4343,132,10007189,AF/IN,1674,BF/IN,1700,5,2018-02-06 15:33:00.897932,5,2018-02-06 15:33:00.897752,
4344,132,10007512,AF/IN,1671,BF/IN,1700,5,2018-02-06 15:33:00.956101,5,2018-02-06 15:33:00.955917,
4345,132,10007851,AF/IN,1693,BF/IN,1700,5,2018-02-06 15:33:00.975832,5,2018-02-06 15:33:00.975559,
4346,132,10008257,AF/IN,1681,BF/IN,1700,5,2018-02-06 15:33:00.994698,5,2018-02-06 15:33:00.994505,
4347,132,10008559,AF/IN,1641,BF/IN,1680,5,2018-02-06 15:33:01.012844,5,2018-02-06 15:33:01.012636,
4348,132,10008750,AF/IN,1697,BF/IN,1700,5,2018-02-06 15:33:01.050098,5,2018-02-06 15:33:01.049910,
4349,132,10009411,AF/IN,1651,BF/IN,1700,5,2018-02-06 15:33:01.075249,5,2018-02-06 15:33:01.075047,
4350,132,10009724,AF/IN,1699,BF/IN,1700,5,2018-02-06 15:33:01.095590,5,2018-02-06 15:33:01.095383,
4351,132,10001507,AF/IN,1601,BF/IN,1671,5,2018-02-06 15:33:01.116034,5,2018-02-06 15:33:01.115859,
4352,132,10000695,AF/IN,1671,BF/IN,1700,5,2018-02-06 15:33:01.137420,5,2018-02-06 15:33:01.137252,
4353,132,10009711,AF/IN,1611,BF/IN,1678,5,2018-02-06 15:33:01.189665,5,2018-02-06 15:33:01.189475,
4354,132,10009990,AF/IN,1656,BF/IN,1700,5,2018-02-06 15:33:01.210307,5,2018-02-06 15:33:01.210045,
4355,132,10003305,AF/IN,1597,BF/IN,1670,5,2018-02-06 15:33:01.232006,5,2018-02-06 15:33:01.231822,
4356,132,10054718,AF/IN,1635,BF/IN,1678,5,2018-02-06 15:33:01.254192,5,2018-02-06 15:33:01.253999,
4357,132,10010815,AF/IN,1618,BF/IN,1698,5,2018-02-06 15:33:01.289940,5,2018-02-06 15:33:01.289719,
4358,132,10009219,AF/IN,1608,BF/IN,1674,5,2018-02-06 15:33:01.311933,5,2018-02-06 15:33:01.311757,
4359,132,10011812,AF/IN,1642,BF/IN,1700,5,2018-02-06 15:33:01.336635,5,2018-02-06 15:33:01.336433,
4360,132,10012425,AF/IN,1616,BF/IN,1689,5,2018-02-06 15:33:01.394851,5,2018-02-06 15:33:01.394636,
4361,132,10013094,AF/IN,1629,BF/IN,1635,5,2018-02-06 15:33:01.402702,5,2018-02-06 15:33:01.402470,
4362,132,10013280,AF/IN,1584,BF/IN,1677,5,2018-02-06 15:33:01.409789,5,2018-02-06 15:33:01.409560,
4363,132,10003130,AF/IN,1691,BF/IN,1700,5,2018-02-06 15:33:01.418763,5,2018-02-06 15:33:01.418600,
4364,132,10004424,AF/IN,1617,BF/IN,1690,5,2018-02-06 15:33:01.440735,5,2018-02-06 15:33:01.440477,
4365,132,10012781,AF/IN,1584,BF/IN,1656,5,2018-02-06 15:33:01.466889,5,2018-02-06 15:33:01.466605,
4366,132,10008104,AF/IN,1602,BF/IN,1670,5,2018-02-06 15:33:01.489304,5,2018-02-06 15:33:01.489113,
4367,132,10003805,AF/IN,1657,BF/IN,1700,5,2018-02-06 15:33:01.510870,5,2018-02-06 15:33:01.510682,
4368,132,10003758,AF/IN,1685,BF/IN,1700,5,2018-02-06 15:33:01.531772,5,2018-02-06 15:33:01.531536,
4369,132,10009736,AF/IN,1694,BF/IN,1700,5,2018-02-06 15:33:01.552990,5,2018-02-06 15:33:01.552809,
4370,132,10004195,AF/IN,1603,BF/IN,1657,5,2018-02-06 15:33:01.573549,5,2018-02-06 15:33:01.573369,
4371,132,10008320,AF/IN,1624,BF/IN,1668,5,2018-02-06 15:33:01.598469,5,2018-02-06 15:33:01.598112,
4372,132,10012212,AF/IN,1608,BF/IN,1672,5,2018-02-06 15:33:01.630719,5,2018-02-06 15:33:01.630275,
4373,132,10050215,AF/IN,1594,BF/IN,1652,5,2018-02-06 15:33:01.671009,5,2018-02-06 15:33:01.670522,
4374,132,10006351,AF/IN,1624,BF/IN,1683,5,2018-02-06 15:33:01.717882,5,2018-02-06 15:33:01.717506,
4375,132,10010648,AF/IN,1586,BF/IN,1661,5,2018-02-06 15:33:01.748930,5,2018-02-06 15:33:01.748483,
4376,132,10003785,AF/IN,1609,BF/IN,1659,5,2018-02-06 15:33:01.782198,5,2018-02-06 15:33:01.781364,
4377,132,10002775,AF/IN,1678,BF/IN,1700,5,2018-02-06 15:33:01.812301,5,2018-02-06 15:33:01.811927,
4378,132,10004198,AF/IN,1617,BF/IN,1683,5,2018-02-06 15:33:01.855330,5,2018-02-06 15:33:01.854969,
4379,132,10001495,AF/IN,1658,BF/IN,1700,5,2018-02-06 15:33:01.890821,5,2018-02-06 15:33:01.890430,
4380,132,10001496,AF/IN,1662,BF/IN,1700,5,2018-02-06 15:33:01.924543,5,2018-02-06 15:33:01.924173,
4381,132,10006682,AF/IN,1699,BF/IN,1700,5,2018-02-06 15:33:01.952717,5,2018-02-06 15:33:01.952142,
4382,132,10002461,AF/IN,1600,BF/IN,1677,5,2018-02-06 15:33:01.987023,5,2018-02-06 15:33:01.986523,
4383,132,10004361,AF/IN,1602,BF/IN,1660,5,2018-02-06 15:33:02.033220,5,2018-02-06 15:33:02.032855,
4384,132,10007252,AF/IN,1584,BF/IN,1661,5,2018-02-06 15:33:02.066210,5,2018-02-06 15:33:02.065716,
4385,132,10003827,AF/IN,1584,BF/IN,1660,5,2018-02-06 15:33:02.095993,5,2018-02-06 15:33:02.095541,
4386,132,10000359,AF/IN,1584,BF/IN,1662,5,2018-02-06 15:33:02.124099,5,2018-02-06 15:33:02.123557,
4387,132,10002126,AF/IN,1661,BF/IN,1700,5,2018-02-06 15:33:02.158062,5,2018-02-06 15:33:02.157573,
4388,132,10003927,AF/IN,1604,BF/IN,1690,5,2018-02-06 15:33:02.187490,5,2018-02-06 15:33:02.187094,
4389,132,10010106,AF/IN,1693,BF/IN,1700,5,2018-02-06 15:33:02.216792,5,2018-02-06 15:33:02.216342,
4390,132,10004945,AF/IN,1681,BF/IN,1700,5,2018-02-06 15:33:02.248520,5,2018-02-06 15:33:02.248094,
4391,132,10002890,AF/IN,1585,BF/IN,1652,5,2018-02-06 15:33:02.284553,5,2018-02-06 15:33:02.284186,
4392,132,10007269,AF/IN,1690,BF/IN,1700,5,2018-02-06 15:33:02.318539,5,2018-02-06 15:33:02.318127,
4393,132,10009598,AF/IN,1597,BF/IN,1654,5,2018-02-06 15:33:02.355238,5,2018-02-06 15:33:02.354697,
4394,132,10006641,AF/IN,1601,BF/IN,1630,5,2018-02-06 15:33:02.391013,5,2018-02-06 15:33:02.390624,
4395,132,10004811,AF/IN,1634,BF/IN,1659,5,2018-02-06 15:33:02.419956,5,2018-02-06 15:33:02.419493,
4396,132,10008429,AF/IN,1675,BF/IN,1700,5,2018-02-06 15:33:02.488412,5,2018-02-06 15:33:02.487921,
4397,132,10003746,AF/IN,1675,BF/IN,1700,5,2018-02-06 15:33:02.526113,5,2018-02-06 15:33:02.525729,
4398,132,10013303,AF/IN,1584,BF/IN,1622,5,2018-02-06 15:33:02.555459,5,2018-02-06 15:33:02.555077,
4399,132,10010998,AF/IN,1605,BF/IN,1649,5,2018-02-06 15:33:02.569985,5,2018-02-06 15:33:02.569597,
4400,132,10008547,AF/IN,1584,BF/IN,1646,5,2018-02-06 15:33:02.583260,5,2018-02-06 15:33:02.582808,
4401,132,10010508,AF/IN,1637,BF/IN,1700,5,2018-02-06 15:33:02.594511,5,2018-02-06 15:33:02.594355,
4402,132,10001956,AF/IN,1584,BF/IN,1632,5,2018-02-06 15:33:02.600512,5,2018-02-06 15:33:02.600373,
4403,132,10002606,AF/IN,1601,BF/IN,1678,5,2018-02-06 15:33:02.606553,5,2018-02-06 15:33:02.606378,
4404,132,10001297,AF/IN,1683,BF/IN,1700,5,2018-02-06 15:33:02.612770,5,2018-02-06 15:33:02.612552,
4405,132,10009668,AF/IN,1665,BF/IN,1700,5,2018-02-06 15:33:02.618742,5,2018-02-06 15:33:02.618566,
4406,132,10012685,AF/IN,1672,BF/IN,1700,5,2018-02-06 15:33:02.624849,5,2018-02-06 15:33:02.624674,
4407,132,10003925,AF/IN,1685,BF/IN,1700,5,2018-02-06 15:33:02.630353,5,2018-02-06 15:33:02.630211,
4408,132,10002138,AF/IN,1663,BF/IN,1700,5,2018-02-06 15:33:02.635970,5,2018-02-06 15:33:02.635817,
4409,132,10004124,AF/IN,1700,BF/IN,1700,5,2018-02-06 15:34:41.300619,5,2018-02-06 15:34:41.300354,
4410,132,10001281,AF/IN,1584,BF/IN,1647,5,2018-02-06 15:34:41.307207,5,2018-02-06 15:34:41.307054,
4411,132,10003241,AF/IN,1700,BF/IN,1700,5,2018-02-06 15:34:41.313030,5,2018-02-06 15:34:41.312891,
4412,132,10002766,AF/IN,1648,BF/IN,1700,5,2018-02-06 15:34:41.319140,5,2018-02-06 15:34:41.318955,
4413,132,10003358,AF/IN,1593,BF/IN,1668,5,2018-02-06 15:34:41.324630,5,2018-02-06 15:34:41.324494,
4414,132,10003490,AF/IN,1690,BF/IN,1700,5,2018-02-06 15:34:41.330470,5,2018-02-06 15:34:41.330309,
4415,132,10004297,AF/IN,1700,BF/IN,1700,5,2018-02-06 15:34:41.336804,5,2018-02-06 15:34:41.336623,
4416,132,10010646,AF/IN,1666,BF/IN,1700,5,2018-02-06 15:34:41.342913,5,2018-02-06 15:34:41.342757,
4417,132,10006151,AF/IN,1687,BF/IN,1700,5,2018-02-06 15:34:41.349577,5,2018-02-06 15:34:41.349429,
4418,132,10010407,AF/IN,1598,BF/IN,1655,5,2018-02-06 15:34:41.355807,5,2018-02-06 15:34:41.355658,
4419,132,10006424,AF/IN,1597,BF/IN,1670,5,2018-02-06 15:34:41.362178,5,2018-02-06 15:34:41.362014,
4420,132,10008081,AF/IN,1596,BF/IN,1669,5,2018-02-06 15:34:41.368056,5,2018-02-06 15:34:41.367862,
4421,132,10009066,AF/IN,1644,BF/IN,1700,5,2018-02-06 15:34:41.375421,5,2018-02-06 15:34:41.375183,
4422,132,10007189,AF/IN,1674,BF/IN,1700,5,2018-02-06 15:34:41.381481,5,2018-02-06 15:34:41.381245,
4423,132,10007512,AF/IN,1671,BF/IN,1700,5,2018-02-06 15:34:41.387302,5,2018-02-06 15:34:41.387162,
4424,132,10007851,AF/IN,1693,BF/IN,1700,5,2018-02-06 15:34:41.392927,5,2018-02-06 15:34:41.392786,
4425,132,10008257,AF/IN,1681,BF/IN,1700,5,2018-02-06 15:34:41.398387,5,2018-02-06 15:34:41.398235,
4426,132,10008559,AF/IN,1641,BF/IN,1680,5,2018-02-06 15:34:41.404527,5,2018-02-06 15:34:41.404339,
4427,132,10008750,AF/IN,1697,BF/IN,1700,5,2018-02-06 15:34:41.410170,5,2018-02-06 15:34:41.410030,
4428,132,10009411,AF/IN,1651,BF/IN,1700,5,2018-02-06 15:34:41.415989,5,2018-02-06 15:34:41.415850,
4429,132,10009724,AF/IN,1699,BF/IN,1700,5,2018-02-06 15:34:41.421536,5,2018-02-06 15:34:41.421402,
4430,132,10001507,AF/IN,1601,BF/IN,1671,5,2018-02-06 15:34:41.426907,5,2018-02-06 15:34:41.426770,
4431,132,10000695,AF/IN,1671,BF/IN,1700,5,2018-02-06 15:34:41.432242,5,2018-02-06 15:34:41.432073,
4432,132,10009711,AF/IN,1611,BF/IN,1678,5,2018-02-06 15:34:41.437884,5,2018-02-06 15:34:41.437698,
4433,132,10009990,AF/IN,1656,BF/IN,1700,5,2018-02-06 15:34:41.443353,5,2018-02-06 15:34:41.443199,
4434,132,10003305,AF/IN,1597,BF/IN,1670,5,2018-02-06 15:34:41.461816,5,2018-02-06 15:34:41.461638,
4435,132,10054718,AF/IN,1635,BF/IN,1678,5,2018-02-06 15:34:41.467809,5,2018-02-06 15:34:41.467668,
4436,132,10010815,AF/IN,1618,BF/IN,1698,5,2018-02-06 15:34:41.473523,5,2018-02-06 15:34:41.473374,
4437,132,10009219,AF/IN,1608,BF/IN,1674,5,2018-02-06 15:34:41.479317,5,2018-02-06 15:34:41.479103,
4438,132,10011812,AF/IN,1642,BF/IN,1700,5,2018-02-06 15:34:41.485347,5,2018-02-06 15:34:41.485125,
4439,132,10012425,AF/IN,1616,BF/IN,1689,5,2018-02-06 15:34:41.491302,5,2018-02-06 15:34:41.491151,
4440,132,10013094,AF/IN,1629,BF/IN,1635,5,2018-02-06 15:34:41.498194,5,2018-02-06 15:34:41.497961,
